3.5879270186335397, 0.6284584980237149
4.082880434782609, 1.3927865612648223
4.450560115350488, 2.17391304347826
4.683895297249334, 2.8936203063241095
4.959655057675244, 3.5849802371541486
5.178848713398402, 4.366106719367588
5.709155944986689, 5.187893011139057
6.24653393966282, 5.695281620553359
6.667637163561077, 6.672389657444006
7.123308562555456, 7.153594367588932
7.370785270629989, 7.964643033596838
7.519271295474711, 8.687499999999998
7.724323425022183, 9.468626482213438
8.254630656610471, 10.339090010779733
9.032414596273293, 10.4335811174991
9.810198535936115, 10.132927596119295
10.587982475598936, 9.603204725116779
11.330412599822536, 8.977272727272727
12.072842724046138, 8.27746586417535
12.85062666370896, 7.578804347826086
13.593056787932563, 6.9047677865612656
14.335486912156165, 6.270245688106359
15.113270851818987, 5.637441609773626
15.891054791481809, 5.07908507006827
16.668838731144632, 4.583722601509162
17.44662267080745, 4.122720535393459
18.224406610470275, 3.7161224398131516
19.002190550133093, 3.3524748472871
19.77997448979592, 3.0260510240747394
20.557758429458737, 2.728260869565217
21.335542369121562, 2.4820113187208044
22.11332630878438, 2.258668702838662
22.891110248447205, 2.0353260869565215
23.668894188110023, 1.852070607258355
